COUNTRY_CODE|ITEM_MAKER_CODE|ITEM_MAKER_DESCRIPTION|MULTIPLICATION_FACTOR|GOODS_COLOUR|ITEM_MAKER_FAMILY_CODE|ACTIVE_FLAG|RefDataId|LoadDatetime|LastUpdatedDatetime
PRT|ROWE|ROWENTA| 0000001.00| |ROWE|Y|209110|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|THRU|THRUSTMASTER| 0000001.00| |THRU|Y|209116|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|ZEUS|ZEUS| 0000001.00| |ZEUS|Y|209122|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|DMTE|DMTECH| 0000001.00| |DMTC|Y|209128|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|HARI|HOTPOINT ARISTON| 0000001.00|W|HARI|Y|209134|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|GOON|GOON| 0000001.00|B|GOON|Y|209140|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|SPC|SPC TB| 0000001.00|B|SIDE|Y|209146|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|ALLO|ALLOCACOC| 0000001.00|B|ALLO|Y|209152|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|BBC|BBC| 0000001.00|B|BBC|Y|209158|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|BUFA|BUFALO| 0000001.00|B|BUFA|Y|209164|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|CUNH|CUNHA| 0000001.00|B|CUNH|Y|209170|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|EAGL|EAGLE| 0000001.00|B|EAGL|Y|209176|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|FROZ|FROZEN| 0000001.00|B|FROZ|Y|209182|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|HASB|HASBRO| 0000001.00|B|HASB|Y|209188|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|IMC|IMC| 0000001.00|B|IMC|Y|209194|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|KREA|KREA| 0000001.00|B|KREA|Y|209200|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|MAPP|MAPPY| 0000001.00|B|MAPP|Y|209206|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|MPIO|MPIO| 0000001.00|B|MPIO|Y|209212|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|OFFI|OFFICE 2000| 0000001.00|B|OFFI|Y|209218|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|PHOE|PHOENIX| 0000001.00|B|PHOE|Y|209224|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|RION|RIO NITRUS| 0000001.00|B|RION|Y|209230|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|SITI|SITIOS| 0000001.00|B|SITI|Y|209236|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|SWIT|SWISSTEC| 0000001.00|B|SWIT|Y|209242|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|UNIR|UNIROSS| 0000001.00|B|UNIR|Y|209248|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|SCHN|SCHNEIDER| 0000001.00|G|SCHN|Y|209254|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|HTC|HTC| 0000001.00|A|HTC|Y|209260|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|CAEI|CANDY TEL REG PAN EURO ITB| 0000001.00|W|CAND|Y|209266|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|CMTR|CANDY TLEPHONE REG| 0000001.00|W|CAND|Y|209272|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|HTPA|HOTPOINT ARISTON| 0000001.00|W|HTPA|Y|209278|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|D797|BEKO 10YR MOTOR REG ONLY| 0000001.00|W|BEKO|Y|209284|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|ZITB|Zerowatt Tel Reg ITB| 0000001.00|W|ZERO|Y|209290|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|HPPE|HOOVER POSTAL REG PAN EURO| 0000001.00|W|HOOV|Y|209296|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|FABE|FABER| 0000001.00|W|FABE|Y|209302|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|AEGT|AEG TEL REG 2+2| 0000001.00|W|AEG|Y|209308|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|A819|ELECTROLUX TEL REG| 0000001.00|W|ELUX|Y|209314|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|FOWA|FOWA| 0000001.00|B|FOWA|Y|209320|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|IMPE|IMPERIAL| 0000001.00|B|IMPE|Y|209326|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|ALPI|ALPINE| 0000001.00|B|ALPI|Y|209332|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|MARA|MARANTZ| 0000001.00|B|MARA|Y|209338|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|THOR|THORENS| 0000001.00|B|THOR|Y|209344|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|CFP|CF PARKER| 0000001.00|A|CFP|Y|209350|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|LASU|LA SUPER CALOR| 0000001.00|A|LASU|Y|209356|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|ROWE|ROWENTA| 0000001.00|A|ROWE|Y|209362|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|AXQ2|Elux Easycare 0-2m old appl| 0000001.00|W|ELUX|Y|209368|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
NLD|BAUK|BAUKNECHT| 0000001.00|W|BAUK|Y|209374|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
NLD|BELL|BELLING| 0000001.00| |BELL|Y|209380|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|TEXA|TEXAS INSTRUMENTS| 0000001.00|B|TEXA|Y|209386|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|I-RI|I-RIVER| 0000001.00|B|I-RI|Y|209392|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|MIOT|MIO-TECH| 0000001.00|B|MIOT|Y|209398|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|EMTE|EMTECH| 0000001.00|B|EMTE|Y|209404|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|LEIC|LEICA| 0000001.00|G|LEIC|Y|209410|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|PROL|PROLINE| 0000001.00|A|PROL|Y|209416|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|YAMA|YAMAHA| 0000001.00|B|YAMA|Y|209422|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|GRAE|GRAETZ| 0000001.00| |GRAE|Y|209428|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|SHL|MEDIMAX-PC| 0000001.00| |SHL|Y|209434|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|PRIM|PRIMAX| 0000001.00|A|PRIM|Y|209440|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|SEVE|SEVERIN| 0000001.00| |SEVE|Y|209446|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|PRIN|PRINCESS| 0000001.00|W|PRIN|Y|209452|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|PAND|PANDARO SYSTEMS| 0000001.00|B|PAND|Y|209458|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|AMBR|AMBRA| 0000001.00|B|AMBR|Y|209464|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|OSPR|OSPREY| 0000001.00|A|OSPR|Y|209470|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|BLA|BLACK PRINCE| 0000001.00|H|BLA|Y|209476|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|CAL|CALOR| 0000001.00|A|CAL|Y|209482|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|JENN|JENN-AIR| 0000001.00|W|JENN|Y|209488|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|CYRU|CYRUS| 0000001.00|B|CYRU|Y|209494|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|BINA|BINATONE| 0000001.00|B|BINA|Y|209500|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|FAGO|FAGOR| 0000001.00|A|FAGO|Y|209506|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|MACI|MACINTOSH| 0000001.00|B|MACI|Y|209512|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|ROAD|ROADSTAR| 0000001.00|G|ROAD|Y|209518|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|ZENI|ZENITH| 0000001.00|A|ZENI|Y|209524|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|HAGE|HAGENUK| 0000001.00| |HAGE|Y|209530|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|JEAN|JEAN COMPANY| 0000001.00| |JEAN|Y|209536|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|ROMM|ROMMELSBACHER| 0000001.00| |ROMM|Y|209542|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|DIAM|DIAMOND| 0000001.00|A|DIAM|Y|209548|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|DIGI|DIGICOM| 0000001.00|B|DIGI|Y|209554|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|CAIR|CANDY WEB REG| 0000001.00|W|CAND|Y|209560|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|AMST|AMSTRAD| 0000001.00|G|AMST|Y|209566|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|AUVA|AUVA| 0000001.00| |AUVA|Y|209572|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|BLOM|BLOMBERG| 0000001.00|W|BLOM|Y|209578|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|CAMB|CAMBRIDGE| 0000001.00|A|CAMB|Y|209584|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|CLRK|CLARKE GROUP| 0000001.00|W|CLRK|Y|209590|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|DAEW|DAEWOO| 0000001.00|G|DAEW|Y|209596|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ELA9|ELAN| 0000001.00|A|ELA9|Y|209602|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|FERG|FERGUSON| 0000001.00|A|FERG|Y|209608|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|GALL|GALLERY MATRIX| 0000001.00|H|GALL|Y|209614|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|HECO|HECO| 0000001.00|B|HECO|Y|209620|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|IMPE|IMPERIAL| 0000001.00|A|IMPE|Y|209626|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|KING|KINGSWAY| 0000001.00|A|KING|Y|209632|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|PC C|PC COMPUTING| 0000001.00|B|PC C|Y|209638|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|MERI|MERIDIAN| 0000001.00|G|MERI|Y|209644|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ECHO|ECHOSTAR| 0000001.00|G|ECHO|Y|209650|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|FARF|FARFISA| 0000001.00| |FARF|Y|209656|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|GAGG|GAGGENAU| 0000001.00|W|GAGG|Y|209662|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|HEA|HEATING WORLD| 0000001.00|A|HEA|Y|209668|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|IGNI|IGNIS| 0000001.00|A|IGNI|Y|209674|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|KENW|KENWOOD| 0000001.00|A|KENW|Y|209680|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|LLOY|LLOYDS| 0000001.00|B|LLOY|Y|209686|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|MEMO|MEMOREX| 0000001.00|B|MEMO|Y|209692|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|MONS|MONSOON| 0000001.00|A|MONS|Y|209698|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|NILC|NILCO| 0000001.00|W|NILC|Y|209704|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|PACE|PACE| 0000001.00|G|PACE|Y|209710|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|PSIO|PSION| 0000001.00|B|PSIO|Y|209716|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ROTA|ROTARY| 0000001.00|A|ROTA|Y|209722|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|SENS|SENSORDRY| 0000001.00|W|SENS|Y|209728|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|STE|STEWART| 0000001.00|A|STE|Y|209734|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|TECH|TECHNICS| 0000001.00|G|TECH|Y|209740|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ULTI|ULTIMATE| 0000001.00|A|ULTI|Y|209746|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|WAST|WASTE KING| 0000001.00|G|WAST|Y|209752|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|HONY|HONEYWELL BULL| 0000001.00|A|HONY|Y|209758|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ACER|ACER| 0000001.00|B|ACER|Y|209764|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|STYY|STYLE| 0000001.00| |STYY|Y|209770|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|SOLL|SOLAR| 0000001.00|A|SOLL|Y|209776|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|IQM|IQM| 0000001.00|W|IQM|Y|209782|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|KENN|KENNEDY| 0000001.00|G|KENN|Y|209788|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|UNEV|UNIVAC| 0000001.00| |UNEV|Y|209794|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|JURA|JURA| 0000001.00| |JURA|Y|209800|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|S+S|S+S| 0000001.00| |S+S|Y|209806|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|LITE|LITE ON| 0000001.00| |LITE|Y|209812|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|JENS|JENSEN| 0000001.00|B|JENS|Y|209818|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|PRIT|PRINCETON| 0000001.00|B|PRIT|Y|209824|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|HOIR|HOOVER WEB REG| 0000001.00|W|HOOV|Y|209830|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ANDE|ANDERSON| 0000001.00|W|ANDE|Y|209836|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|B&W|BROWN & WILSON| 0000001.00|B|B&W|Y|209842|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|BLUE|BLUE STAR| 0000001.00|A|BLUE|Y|209848|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|CAML|CAMLINK| 0000001.00|B|CAML|Y|209854|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|COA|COALBROOKDALE| 0000001.00|W|COA|Y|209860|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ELCM|ELECTRO COMPANIET| 0000001.00|G|ELCM|Y|209866|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|SCOS|SCOTSMAN| 0000001.00| |SCOS|Y|209872|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|CLIM|CLIMACAVE| 0000001.00| |CLIM|Y|209878|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|KHEL|KHELL| 0000001.00| |KHEL|Y|209884|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|SEDI|SEDIA| 0000001.00| |SEDI|Y|209890|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|KARD|KARDON| 0000001.00| |KARD|Y|209896|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|BB|BRANDY BEST| 0000001.00|W|BB|Y|209902|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|WELL|WELLINGTON| 0000001.00|B|WELL|Y|209908|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|ROTH|ROTH| 0000001.00|B|ROTH|Y|209914|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|CATR|CANDY TEL REG FRANCE REGCARD| 0000001.00|W|CAND|Y|209920|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|RT39|ROSIERES TEL REG| 0000001.00|W|ROSI|Y|209926|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|JKR|JUNKER| 0000001.00|H|JKR|Y|209932|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
FRA|D798|CANDY 0-2M TEL REG 6MF| 0000001.00|W|CAND|Y|209938|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|CAIR|CANDY PAN EURO INTERNET REG| 0000001.00|W|CAND|Y|209944|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|CAEC|CANDY CASH ENGINEERS| 0000001.00|W|CAND|Y|209950|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|GLEM|GLEM GAS| 0000001.00|W|GLEM|Y|209956|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|AEG2|AEG TEL REG STICKER| 0000001.00|W|AEG|Y|209962|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|A820|ELECTROLUX MPLAN TEL REG| 0000001.00|W|ELUX|Y|209968|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|KODA|KODAK| 0000001.00|B|KODA|Y|209974|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|JVC|JVC| 0000001.00|B|JVC|Y|209980|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|ALTO|ALTO PROFESSIONAL| 0000001.00|B|ALTO|Y|209986|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|MARL|MARLEY| 0000001.00|B|MARL|Y|209992|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|TOM|TOM TOM| 0000001.00|B|TOM|Y|209998|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|COCC|COCCOLO| 0000001.00|A|COCC|Y|210004|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|LAIC|LAICA| 0000001.00|A|LAIC|Y|210010|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|RUSS|RUSSELL HOBBS| 0000001.00|A|RUSS|Y|210016|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ITA|RICO|RICOH| 0000001.00|B|RICO|Y|210022|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
NLD|IGNI|IGNIS| 0000001.00|W|IGNI|Y|210028|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
NLD|ETNA|ETNA| 0000001.00| |ETNA|Y|210034|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|TOSH|TOSHIBA| 0000001.00|B|TOSH|Y|210040|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|ATAR|ATARI| 0000001.00|B|ATAR|Y|210046|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|MICH|VIAMICHELIN| 0000001.00|B|VIAM|Y|210052|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|EPSO|EPSON| 0000001.00|B|EPSO|Y|210058|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|LIEB|LIEBHERR| 0000001.00|G|LIEB|Y|210064|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|PSIO|PSION| 0000001.00|B|PSIO|Y|210070|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|YASH|YASHICA| 0000001.00|B|YASH|Y|210076|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|DEK|DEK| 0000001.00|B|DEK|Y|210083|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|EL5C|ELITE 50| 0000001.00|H|EL5C|Y|210089|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|BIAS|BIASI| 0000001.00|H|BIAS|Y|210095|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|GENN|GENNEXA| 0000001.00|B|GENN|Y|210100|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|HEYB|HEYBROOK| 0000001.00|B|HEYB|Y|210106|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|INSI|INSINKERATOR| 0000001.00|G|INSI|Y|210112|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|KOHL|KOHLANGAZ| 0000001.00|A|KOHL|Y|210118|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|LUXO|LUXOR| 0000001.00|G|LUXO|Y|210124|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|MEXI|MEXI| 0000001.00|H|MEXI|Y|210130|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|MOSS|MOSS| 0000001.00|W|MOSS|Y|210136|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|NORF|NORFROST| 0000001.00|G|NORF|Y|210142|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|PARK|PARKINSON COWAN| 0000001.00|A|PARK|Y|210148|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|QURO|QURO| 0000001.00| |QURO|Y|210154|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|SABA|SABA| 0000001.00|A|SABA|Y|210160|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|SINA|SINATRA| 0000001.00| |SINA|Y|210166|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|SULE|SUBARU LEGACY| 0000001.00| |SULE|Y|210172|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|TELF|TELFAL RUMILLY| 0000001.00| |TELF|Y|210178|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|UPO|UPO| 0000001.00| |UPO|Y|210184|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|WHKN|WHITE KNIGHT| 0000001.00|A|WHKN|Y|210190|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ROLI|ROLLEI| 0000001.00|B|ROLI|Y|210196|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|SADI|SADIA| 0000001.00|A|SADI|Y|210202|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|FIND|FINLANDIA| 0000001.00|B|FIND|Y|210208|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|FRIS|FRISTER ROSSMAN| 0000001.00|W|FRIS|Y|210214|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|GRTT|GRATE GLOW| 0000001.00|A|GRTT|Y|210220|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|UBIS|UBISOFT| 0000001.00|B|UBIS|Y|210226|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|AIRF|AIRFREE| 0000001.00|B|AIRF|Y|210232|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
POL|COLA|COLANI| 0000001.00|B|COLA|Y|210239|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ESCM|ESCOM| 0000001.00|B|ESCM|Y|210244|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|WIRL|WIRL| 0000001.00|W|WIRL|Y|210250|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|RAP2|RAPIDCARE SUPERCOVER| 0000001.00| |RAP2|Y|210256|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|ROLE|ROLEX| 0000001.00| |ROLE|Y|210262|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|FEND|FENDER| 0000001.00|W|FEND|Y|210268|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|MILE|MILLENNIUM| 0000001.00|G|MILE|Y|210274|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|MATC|MATCHLESS| 0000001.00|H|MATC|Y|210280|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|TORQ|TORQUE| 0000001.00|B|TORQ|Y|210286|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|JMB|JMB| 0000001.00|G|JMB|Y|210292|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|NAIK|NAIKO| 0000001.00|G|NAIK|Y|210298|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|BLAZ|BLAZES FIRES| 0000001.00|A|BLAZ|Y|210304|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|STDG|NEW STD COVER DOGS| 0000001.00|V|STDG|Y|210310|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|QTEC|QTECH| 0000001.00|G|QTEC|Y|210316|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|SIER|SIEMENS 10 YR PROMO| 0000001.00|W|BOSC|Y|210322|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|AMST|AMSTRAD| 0000001.00|G|AMST|Y|210328|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|FUNA|FUNAI| 0000001.00|G|FUNA|Y|210334|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
