CompanyCode|ProductVariant|ProductVariantType|ProductVariantStatus|MessageNumber|GlobalMessage|User|UpdateDate
U|AES|P|N|18|Special Features:                                 |TAYLOTH   |1190822
U|AES|M| |1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AES|M| |2|CONTRACT TYPE: Insurance and Flexible Pay Monthly |TAYLOTH   |1190822
U|AES|M| |3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AES|M| |4|PRODUCT TYPE: Appliance Care (Mobile Phones)      |TAYLOTH   |1190822
U|AES|M| |5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AES|M| |6|EXCLUSIONS: Standard                              |TAYLOTH   |1190822
U|AES|M| |7|ADDITIONAL BENEFITS: Theft, PC Guru, Argos        |TAYLOTH   |1190822
U|AES|M| |8|vouchers, 25% discount on future D&G plans, Free  |TAYLOTH   |1190822
U|AES|M| |9|Delivery and removal, 14 day service pledge       |TAYLOTH   |1190822
U|AES|M| |10|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AES|M| |11|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AES|M| |12|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AES|M| |13|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AES|M| |14|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AES|M| |15|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AES|M| |16|outside of cooling off period                     |TAYLOTH   |1190822
U|AES|M| |17|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AES|M| |18|Special Features:                                 |TAYLOTH   |1190822
U|AES|P|R|1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AES|P|R|2|CONTRACT TYPE: Insurance and Flexible Pay Monthly |TAYLOTH   |1190822
U|AES|P|R|3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AES|P|R|4|PRODUCT TYPE: Appliance Care (Mobile Phones)      |TAYLOTH   |1190822
U|AES|P|R|5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AES|P|R|6|EXCLUSIONS: Standard                              |TAYLOTH   |1190822
U|AES|P|R|7|ADDITIONAL BENEFITS: Theft, PC Guru, Argos        |TAYLOTH   |1190822
U|AES|P|R|8|vouchers, 25% discount on future D&G plans, Free  |TAYLOTH   |1190822
U|AES|P|R|9|Delivery and removal, 14 day service pledge       |TAYLOTH   |1190822
U|AES|P|R|10|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AES|P|R|11|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AES|P|R|12|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AES|P|R|13|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AES|P|R|14|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AES|P|R|15|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AES|P|R|16|outside of cooling off period                     |TAYLOTH   |1190822
U|AES|P|R|17|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AES|P|R|18|Special Features:                                 |TAYLOTH   |1190822
U|AET|P|N|1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AET|P|N|2|CONTRACT TYPE: Insurance and Flexible monthly     |TAYLOTH   |1190822
U|AET|P|N|3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AET|P|N|4|PRODUCT TYPE: Appliance Care                      |TAYLOTH   |1190822
U|AET|P|N|5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AET|P|N|6|EXCLUSIONS: Standard Exclusions                   |TAYLOTH   |1190822
U|AET|P|N|7|ADDITIONAL BENEFITS: PC Guru, Argos vouchers, 25% |TAYLOTH   |1190822
U|AET|P|N|8|discount on future D&G plans, free delivery and   |TAYLOTH   |1190822
U|AET|P|N|9|removal, installation contribution for replaced   |TAYLOTH   |1190822
U|AET|P|N|10|white goods, 14 day service pledge                |TAYLOTH   |1190822
U|AET|P|N|11|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AET|P|N|12|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AET|P|N|13|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AET|P|N|14|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AET|P|N|15|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AET|P|N|16|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AET|P|N|17|after the cooling off period                      |TAYLOTH   |1190822
U|AET|P|N|18|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AET|P|N|19|Special Features: N/A                             |TAYLOTH   |1190822
U|AET|M| |1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AET|M| |2|CONTRACT TYPE: Insurance and Flexible monthly     |TAYLOTH   |1190822
U|AET|M| |3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AET|M| |4|PRODUCT TYPE: Appliance Care                      |TAYLOTH   |1190822
U|AET|M| |5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AET|M| |6|EXCLUSIONS: Standard Exclusions                   |TAYLOTH   |1190822
U|AET|M| |7|ADDITIONAL BENEFITS: PC Guru, Argos vouchers, 25% |TAYLOTH   |1190822
U|AET|M| |8|discount on future D&G plans, free delivery and   |TAYLOTH   |1190822
U|AET|M| |9|removal, installation contribution for replaced   |TAYLOTH   |1190822
U|AET|M| |10|white goods, 14 day service pledge                |TAYLOTH   |1190822
U|AET|M| |11|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AET|M| |12|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AET|M| |13|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AET|M| |14|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AET|M| |15|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AET|M| |16|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AET|M| |17|after the cooling off period                      |TAYLOTH   |1190822
U|AET|M| |18|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AET|M| |19|Special Features: N/A                             |TAYLOTH   |1190822
U|AET|P|R|1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AET|P|R|2|CONTRACT TYPE: Insurance and Flexible monthly     |TAYLOTH   |1190822
U|AET|P|R|3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AET|P|R|4|PRODUCT TYPE: Appliance Care                      |TAYLOTH   |1190822
U|AET|P|R|5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AET|P|R|6|EXCLUSIONS: Standard Exclusions                   |TAYLOTH   |1190822
U|AET|P|R|7|ADDITIONAL BENEFITS: PC Guru, Argos vouchers, 25% |TAYLOTH   |1190822
U|AET|P|R|8|discount on future D&G plans, free delivery and   |TAYLOTH   |1190822
U|AET|P|R|9|removal, installation contribution for replaced   |TAYLOTH   |1190822
U|AET|P|R|10|white goods, 14 day service pledge                |TAYLOTH   |1190822
U|AET|P|R|11|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AET|P|R|12|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AET|P|R|13|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AET|P|R|14|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AET|P|R|15|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AET|P|R|16|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AET|P|R|17|after the cooling off period                      |TAYLOTH   |1190822
U|AET|P|R|18|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AET|P|R|19|Special Features: N/A                             |TAYLOTH   |1190822
U|AEU|P|N|1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AEU|P|N|2|CONTRACT TYPE: Insurance and Flexible monthly     |TAYLOTH   |1190822
U|AEU|P|N|3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AEU|P|N|4|PRODUCT TYPE: Appliance Care                      |TAYLOTH   |1190822
U|AEU|P|N|5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AEU|P|N|6|EXCLUSIONS: Standard Exclusions                   |TAYLOTH   |1190822
U|AEU|P|N|7|ADDITIONAL BENEFITS: PC Guru, Argos vouchers, 25% |TAYLOTH   |1190822
U|AEU|P|N|8|discount on future D&G plans, free delivery and   |TAYLOTH   |1190822
U|AEU|P|N|9|removal, installation contribution for replaced   |TAYLOTH   |1190822
U|AEU|P|N|10|white goods, 14 day service pledge                |TAYLOTH   |1190822
U|AEU|P|N|11|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AEU|P|N|12|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AEU|P|N|13|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AEU|P|N|14|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AEU|P|N|15|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AEU|P|N|16|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AEU|P|N|17|after the cooling off period                      |TAYLOTH   |1190822
U|AEU|P|N|18|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AEU|P|N|19|Special Features: N/A                             |TAYLOTH   |1190822
U|AEU|M| |1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AEU|M| |2|CONTRACT TYPE: Insurance and Flexible monthly     |TAYLOTH   |1190822
U|AEU|M| |3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AEU|M| |4|PRODUCT TYPE: Appliance Care                      |TAYLOTH   |1190822
U|AEU|M| |5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AEU|M| |6|EXCLUSIONS: Standard Exclusions                   |TAYLOTH   |1190822
U|AEU|M| |7|ADDITIONAL BENEFITS: PC Guru, Argos vouchers, 25% |TAYLOTH   |1190822
U|AEU|M| |8|discount on future D&G plans, free delivery and   |TAYLOTH   |1190822
U|AEU|M| |9|removal, installation contribution for replaced   |TAYLOTH   |1190822
U|AEU|M| |10|white goods, 14 day service pledge                |TAYLOTH   |1190822
U|AEU|M| |11|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AEU|M| |12|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AEU|M| |13|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AEU|M| |14|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AEU|M| |15|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AEU|M| |16|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AEU|M| |17|after the cooling off period                      |TAYLOTH   |1190822
U|AEU|M| |18|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AEU|M| |19|Special Features: N/A                             |TAYLOTH   |1190822
U|AEU|P|R|1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AEU|P|R|2|CONTRACT TYPE: Insurance and Flexible monthly     |TAYLOTH   |1190822
U|AEU|P|R|3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AEU|P|R|4|PRODUCT TYPE: Appliance Care                      |TAYLOTH   |1190822
U|AEU|P|R|5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AEU|P|R|6|EXCLUSIONS: Standard Exclusions                   |TAYLOTH   |1190822
U|AEU|P|R|7|ADDITIONAL BENEFITS: PC Guru, Argos vouchers, 25% |TAYLOTH   |1190822
U|AEU|P|R|8|discount on future D&G plans, free delivery and   |TAYLOTH   |1190822
U|AEU|P|R|9|removal, installation contribution for replaced   |TAYLOTH   |1190822
U|AEU|P|R|10|white goods, 14 day service pledge                |TAYLOTH   |1190822
U|AEU|P|R|11|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AEU|P|R|12|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AEU|P|R|13|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AEU|P|R|14|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AEU|P|R|15|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AEU|P|R|16|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AEU|P|R|17|after the cooling off period                      |TAYLOTH   |1190822
U|AEU|P|R|18|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AEU|P|R|19|Special Features: N/A                             |TAYLOTH   |1190822
U|AEV|P|N|1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AEV|P|N|2|CONTRACT TYPE: Insurance and Flexible monthly     |TAYLOTH   |1190822
U|AEV|P|N|3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AEV|P|N|4|PRODUCT TYPE: Appliance Care                      |TAYLOTH   |1190822
U|AEV|P|N|5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AEV|P|N|6|EXCLUSIONS: Standard Exclusions                   |TAYLOTH   |1190822
U|AEV|P|N|7|ADDITIONAL BENEFITS: PC Guru, Argos vouchers, 25% |TAYLOTH   |1190822
U|AEV|P|N|8|discount on future D&G plans, free delivery and   |TAYLOTH   |1190822
U|AEV|P|N|9|removal, installation contribution for replaced   |TAYLOTH   |1190822
U|AEV|P|N|10|white goods, 14 day service pledge                |TAYLOTH   |1190822
U|AEV|P|N|11|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AEV|P|N|12|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AEV|P|N|13|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AEV|P|N|14|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AEV|P|N|15|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AEV|P|N|16|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AEV|P|N|17|after the cooling off period                      |TAYLOTH   |1190822
U|AEV|P|N|18|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AEV|P|N|19|Special Features: N/A                             |TAYLOTH   |1190822
U|AEV|M| |1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AEV|M| |2|CONTRACT TYPE: Insurance and Flexible monthly     |TAYLOTH   |1190822
U|AEV|M| |3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AEV|M| |4|PRODUCT TYPE: Appliance Care                      |TAYLOTH   |1190822
U|AEV|M| |5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AEV|M| |6|EXCLUSIONS: Standard Exclusions                   |TAYLOTH   |1190822
U|AEV|M| |7|ADDITIONAL BENEFITS: PC Guru, Argos vouchers, 25% |TAYLOTH   |1190822
U|AEV|M| |8|discount on future D&G plans, free delivery and   |TAYLOTH   |1190822
U|AEV|M| |9|removal, installation contribution for replaced   |TAYLOTH   |1190822
U|AEV|M| |10|white goods, 14 day service pledge                |TAYLOTH   |1190822
U|AEV|M| |11|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AEV|M| |12|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AEV|M| |13|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AEV|M| |14|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AEV|M| |15|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AEV|M| |16|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AEV|M| |17|after the cooling off period                      |TAYLOTH   |1190822
U|AEV|M| |18|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AEV|M| |19|Special Features: N/A                             |TAYLOTH   |1190822
U|AEV|P|R|1|CLIENT: Argos                                     |TAYLOTH   |1190822
U|AEV|P|R|2|CONTRACT TYPE: Insurance and Flexible monthly     |TAYLOTH   |1190822
U|AEV|P|R|3|SCHEME TYPE: POS                                  |TAYLOTH   |1190822
U|AEV|P|R|4|PRODUCT TYPE: Appliance Care                      |TAYLOTH   |1190822
U|AEV|P|R|5|PROTECTION: Breakdown and Accidental Damage       |TAYLOTH   |1190822
U|AEV|P|R|6|EXCLUSIONS: Standard Exclusions                   |TAYLOTH   |1190822
U|AEV|P|R|7|ADDITIONAL BENEFITS: PC Guru, Argos vouchers, 25% |TAYLOTH   |1190822
U|AEV|P|R|8|discount on future D&G plans, free delivery and   |TAYLOTH   |1190822
U|AEV|P|R|9|removal, installation contribution for replaced   |TAYLOTH   |1190822
U|AEV|P|R|10|white goods, 14 day service pledge                |TAYLOTH   |1190822
U|AEV|P|R|11|REPLACEMENT RULES: NFOFL                          |TAYLOTH   |1190822
U|AEV|P|R|12|FIXED PRICE PROMISE: 3 years                      |TAYLOTH   |1190822
U|AEV|P|R|13|PAYMENT TYPE: Monthly (IPM)                       |TAYLOTH   |1190822
U|AEV|P|R|14|WAIT PERIOD: N/A                                  |TAYLOTH   |1190822
U|AEV|P|R|15|COOLING OFF PERIOD: 45 days                       |TAYLOTH   |1190822
U|AEV|P|R|16|CANCELLATION TERMS: Cancel anytime, no refund     |TAYLOTH   |1190822
U|AEV|P|R|17|after the cooling off period                      |TAYLOTH   |1190822
U|AEV|P|R|18|SPECIFIC RULES: N/A                               |TAYLOTH   |1190822
U|AEV|P|R|19|Special Features: N/A                             |TAYLOTH   |1190822
U|AEG|P|N|1|CLIENT: Argos                                     |HUGHESMA  |1191023
U|AEG|P|N|2|CONTRACT TYPE: Insurance                          |HUGHESMA  |1191023
U|AEG|P|N|3|SCHEME TYPE: Quoteline                            |HUGHESMA  |1191023
U|AEG|P|N|4|PRODUCT TYPE: Appliance Care                      |HUGHESMA  |1191023
U|AEG|P|N|5|PROTECTION: Accidental Damage (including water    |HUGHESMA  |1191023
U|AEG|P|N|6|damage, Breakdown of your product after the end of|HUGHESMA  |1191023
U|AEG|P|N|7|manufacturer's guarantee period, unlimited        |HUGHESMA  |1191023
U|AEG|P|N|8|repairs, replacement or vouchers to the value of a|HUGHESMA  |1191023
U|AEG|P|N|9|replacement product and the cost of delivering    |HUGHESMA  |1191023
U|AEG|P|N|10|your replacement product.                         |HUGHESMA  |1191023
U|AEG|P|N|11|EXCLUSIONS: Breakdown or accidental damage covered|HUGHESMA  |1191023
U|AEG|P|N|12|by another guarantee or warranty.Loss, cosmetic   |HUGHESMA  |1191023
U|AEG|P|N|13|damage, neglect, deliberate damage or damage      |HUGHESMA  |1191023
U|AEG|P|N|14|caused by animals. Costs you may incur as a result|HUGHESMA  |1191023
U|AEG|P|N|15|of not being able to use your product. The cost of|HUGHESMA  |1191023
U|AEG|P|N|16|replacing any accessories (other than those       |HUGHESMA  |1191023
U|AEG|P|N|17|provided with your product) or consumables. Theft |HUGHESMA  |1191023
U|AEG|P|N|18|or attempted theft of household and electronic    |HUGHESMA  |1191023
U|AEG|P|N|19|appliances or household goods.                    |HUGHESMA  |1191023
U|AEG|P|N|20|ADDITIONAL BENEFITS: If the product can't be fixed|HUGHESMA  |1191023
U|AEG|P|N|21|within 14 days repair service target customer can |HUGHESMA  |1191023
U|AEG|P|N|22|request a replacement. Free delivery and disposal |HUGHESMA  |1191023
U|AEG|P|N|23|of old product if we arrange a replacement or     |HUGHESMA  |1191023
U|AEG|P|N|24|vouchers for a replacement. For appliances, we    |HUGHESMA  |1191023
U|AEG|P|N|25|will pay for the disposal of your old product.    |HUGHESMA  |1191023
U|AEG|P|N|26|REPLACEMENT RULES: New for Old for Life           |HUGHESMA  |1191023
U|AEG|P|N|27|FIXED PRICE PROMISE: If a customer receives a     |HUGHESMA  |1191023
U|AEG|P|N|28|replacement or vouchers the policy will end       |HUGHESMA  |1191023
U|AEG|P|N|29|immediately and no premium will be refunded.      |HUGHESMA  |1191023
U|AEG|P|N|30|PAYMENT TYPE: IPM (Annual)                        |HUGHESMA  |1191023
U|AEG|P|N|31|WAIT PERIOD: N/A                                  |HUGHESMA  |1191023
U|AEG|P|N|32|COOLING OFF PERIOD: 45 days                       |HUGHESMA  |1191023
U|AEG|P|N|33|CANCELLATION TERMS: Within the 45 day cooling off |HUGHESMA  |1191023
U|AEG|P|N|34|period customers will receive a full refund. After|HUGHESMA  |1191023
U|AEG|P|N|35|45 days, no fund will be given and the policy will|HUGHESMA  |1191023
U|AEG|P|N|36|remain in place until the end of the period for   |HUGHESMA  |1191023
U|AEG|P|N|37|which the customer has already paid.              |HUGHESMA  |1191023
U|AEG|P|N|38|SPECIFIC RULES: In warranty, product must be in   |HUGHESMA  |1191023
U|AEG|P|N|39|good working order, bought from Argos and less    |HUGHESMA  |1191023
U|AEG|P|N|40|than 45 days old when this policy starts          |HUGHESMA  |1191023
U|AEG|P|N|41|Special Features:                                 |HUGHESMA  |1191023
U|AEG|M| |1|CLIENT: Argos                                     |HUGHESMA  |1191023
U|AEG|M| |2|CONTRACT TYPE: Insurance                          |HUGHESMA  |1191023
U|AEG|M| |3|SCHEME TYPE: Quoteline                            |HUGHESMA  |1191023
U|AEG|M| |4|PRODUCT TYPE: Appliance Care                      |HUGHESMA  |1191023
U|AEG|M| |5|PROTECTION: Accidental Damage (including water    |HUGHESMA  |1191023
U|AEG|M| |6|damage, Breakdown of your product after the end of|HUGHESMA  |1191023
U|AEG|M| |7|manufacturer's guarantee period, unlimited        |HUGHESMA  |1191023
U|AEG|M| |8|repairs, replacement or vouchers to the value of a|HUGHESMA  |1191023
U|AEG|M| |9|replacement product and the cost of delivering    |HUGHESMA  |1191023
U|AEG|M| |10|your replacement product.                         |HUGHESMA  |1191023
U|AEG|M| |11|EXCLUSIONS: Breakdown or accidental damage covered|HUGHESMA  |1191023
U|AEG|M| |12|by another guarantee or warranty.Loss, cosmetic   |HUGHESMA  |1191023
U|AEG|M| |13|damage, neglect, deliberate damage or damage      |HUGHESMA  |1191023
U|AEG|M| |14|caused by animals. Costs you may incur as a result|HUGHESMA  |1191023
U|AEG|M| |15|of not being able to use your product. The cost of|HUGHESMA  |1191023
U|AEG|M| |16|replacing any accessories (other than those       |HUGHESMA  |1191023
U|AEG|M| |17|provided with your product) or consumables. Theft |HUGHESMA  |1191023
U|AEG|M| |18|or attempted theft of household and electronic    |HUGHESMA  |1191023
U|AEG|M| |19|appliances or household goods.                    |HUGHESMA  |1191023
U|AEG|M| |20|ADDITIONAL BENEFITS: If the product can't be fixed|HUGHESMA  |1191023
U|AEG|M| |21|within 14 days repair service target customer can |HUGHESMA  |1191023
U|AEG|M| |22|request a replacement. Free delivery and disposal |HUGHESMA  |1191023
U|AEG|M| |23|of old product if we arrange a replacement or     |HUGHESMA  |1191023
U|AEG|M| |24|vouchers for a replacement. For appliances, we    |HUGHESMA  |1191023
U|AEG|M| |25|will pay for the disposal of your old product.    |HUGHESMA  |1191023
U|AEG|M| |26|REPLACEMENT RULES: New for Old for Life           |HUGHESMA  |1191023
U|AEG|M| |27|FIXED PRICE PROMISE: If a customer receives a     |HUGHESMA  |1191023
U|AEG|M| |28|replacement or vouchers the policy will end       |HUGHESMA  |1191023
U|AEG|M| |29|immediately and no premium will be refunded.      |HUGHESMA  |1191023
U|AEG|M| |30|PAYMENT TYPE: IPM (Annual)                        |HUGHESMA  |1191023
U|AEG|M| |31|WAIT PERIOD: N/A                                  |HUGHESMA  |1191023
U|AEG|M| |32|COOLING OFF PERIOD: 45 days                       |HUGHESMA  |1191023
U|AEG|M| |33|CANCELLATION TERMS: Within the 45 day cooling off |HUGHESMA  |1191023
U|AEG|M| |34|period customers will receive a full refund. After|HUGHESMA  |1191023
U|AEG|M| |35|45 days, no fund will be given and the policy will|HUGHESMA  |1191023
U|AEG|M| |36|remain in place until the end of the period for   |HUGHESMA  |1191023
U|AEG|M| |37|which the customer has already paid.              |HUGHESMA  |1191023
U|AEG|M| |38|SPECIFIC RULES: In warranty, product must be in   |HUGHESMA  |1191023
U|AEG|M| |39|good working order, bought from Argos and less    |HUGHESMA  |1191023
U|AEG|M| |40|than 45 days old when this policy starts          |HUGHESMA  |1191023
U|AEG|M| |41|Special Features:                                 |HUGHESMA  |1191023
U|AEG|P|R|1|CLIENT: Argos                                     |HUGHESMA  |1191023
U|AEG|P|R|2|CONTRACT TYPE: Insurance                          |HUGHESMA  |1191023
U|AEG|P|R|3|SCHEME TYPE: Quoteline                            |HUGHESMA  |1191023
U|AEG|P|R|4|PRODUCT TYPE: Appliance Care                      |HUGHESMA  |1191023
U|AEG|P|R|5|PROTECTION: Accidental Damage (including water    |HUGHESMA  |1191023
U|AEG|P|R|6|damage, Breakdown of your product after the end of|HUGHESMA  |1191023
U|AEG|P|R|7|manufacturer's guarantee period, unlimited        |HUGHESMA  |1191023
U|AEG|P|R|8|repairs, replacement or vouchers to the value of a|HUGHESMA  |1191023
U|AEG|P|R|9|replacement product and the cost of delivering    |HUGHESMA  |1191023
U|AEG|P|R|10|your replacement product.                         |HUGHESMA  |1191023
U|AEG|P|R|11|EXCLUSIONS: Breakdown or accidental damage covered|HUGHESMA  |1191023
U|AEG|P|R|12|by another guarantee or warranty.Loss, cosmetic   |HUGHESMA  |1191023
U|AEG|P|R|13|damage, neglect, deliberate damage or damage      |HUGHESMA  |1191023
U|AEG|P|R|14|caused by animals. Costs you may incur as a result|HUGHESMA  |1191023
U|AEG|P|R|15|of not being able to use your product. The cost of|HUGHESMA  |1191023
U|AEG|P|R|16|replacing any accessories (other than those       |HUGHESMA  |1191023
U|AEG|P|R|17|provided with your product) or consumables. Theft |HUGHESMA  |1191023
U|AEG|P|R|18|or attempted theft of household and electronic    |HUGHESMA  |1191023
U|AEG|P|R|19|appliances or household goods.                    |HUGHESMA  |1191023
U|AEG|P|R|20|ADDITIONAL BENEFITS: If the product can't be fixed|HUGHESMA  |1191023
U|AEG|P|R|21|within 14 days repair service target customer can |HUGHESMA  |1191023
U|AEG|P|R|22|request a replacement. Free delivery and disposal |HUGHESMA  |1191023
U|AEG|P|R|23|of old product if we arrange a replacement or     |HUGHESMA  |1191023
U|AEG|P|R|24|vouchers for a replacement. For appliances, we    |HUGHESMA  |1191023
U|AEG|P|R|25|will pay for the disposal of your old product.    |HUGHESMA  |1191023
U|AEG|P|R|26|REPLACEMENT RULES: New for Old for Life           |HUGHESMA  |1191023
U|AEG|P|R|27|FIXED PRICE PROMISE: If a customer receives a     |HUGHESMA  |1191023
U|AEG|P|R|28|replacement or vouchers the policy will end       |HUGHESMA  |1191023
U|AEG|P|R|29|immediately and no premium will be refunded.      |HUGHESMA  |1191023
U|AEG|P|R|30|PAYMENT TYPE: IPM (Annual)                        |HUGHESMA  |1191023
U|AEG|P|R|31|WAIT PERIOD: N/A                                  |HUGHESMA  |1191023
U|AEG|P|R|32|COOLING OFF PERIOD: 45 days                       |HUGHESMA  |1191023
U|AEG|P|R|33|CANCELLATION TERMS: Within the 45 day cooling off |HUGHESMA  |1191023
U|AEG|P|R|34|period customers will receive a full refund. After|HUGHESMA  |1191023
U|AEG|P|R|35|45 days, no fund will be given and the policy will|HUGHESMA  |1191023
U|AEG|P|R|36|remain in place until the end of the period for   |HUGHESMA  |1191023
U|AEG|P|R|37|which the customer has already paid.              |HUGHESMA  |1191023
