COUNTRY_CODE|COMPANY_CODE|SCHEME_CODE|CLIENT_GROUP_ID|CLIENT_ACCOUNT_ID|PULSE_ID|CM_SOURCE_ID|SCHEME_NAME|SCHEME_CATEGORY_CODE|CLIENT_GROUP_DESC|CLIENT_ACCOUNT_DESC|ACTIVE_FLAG|RefDataId|LoadDatetime|LastUpdatedDatetime
GBR|D|DQ3|61|320|27|46|PROTECTION PLAN|RPM|DRL|AO.COM|Y|19949|2018-07-10 00:15:30.000000|2019-07-26 19:10:27.242206
GBR|A|FNB|68|337|23|32|MAINTENANCE PLAN|MOG|BOSCH THERMOTECHNOLOGY LTD|WORCESTER|Y|19890|2018-07-10 00:15:30.000000|2020-01-24 19:05:39.712830
GBR|A|FL3|28|251|29|15|MAINTENANCE PLAN|R&P|WHIRLPOOL|WHIRLPOOL|Y|19896|2018-07-10 00:15:30.000000|2020-06-25 19:06:40.176191
GBR|D|EEC|44|199|26|45|PROTECTION PLAN|POS|SCOTTISH HYDRO|SCOTTISH HYDRO|Y|20214|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|FWJ|61|320|52|61|PROTECTION PLAN|11|DRL|AO.COM|Y|20490|2018-08-24 19:00:30.000000|2019-07-26 19:10:27.242206
GBR|D|VNV|28|268|25|28|INSURANCE PLAN|OUTB|WHIRLPOOL|INDESIT MULTI-BRAND|Y|20508|2018-08-29 19:00:24.000000|2022-05-06 19:04:09.818191
GBR|D|KGU|83|386|66|30|PROTECTION PLAN|PWOQ|SAMSUNG|SAMSUNG|Y|18049|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|EAQ|28|268|11|28|PROTECTION PLAN|OUTB|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|19925|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|EZR|26|101|38|20|MAINTENANCE PLAN|TICK|HOOVER CANDY GROUP|HOOVER|Y|19982|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|DRZ|7|22|54|32|PROTECTION PLAN|OUPR|BEKO|BEKO|Y|19989|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|EVQ|53|52|27|30|MAINTENANCE PLAN|PWOQ|TELEPHONES SALES|DIRECT SALES|Y|19943|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|F65|28|268|11|28|MAINTENANCE PLAN|OUTB|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20003|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|DH1|84|393|47|41|PROTECTION PLAN|OUTB|HOME RETAIL GROUP|ARGOS|Y|18085|2018-04-28 00:15:18.000000|2021-11-16 19:04:52.191831
GBR|A|EM1|61|320|27|46|MAINTENANCE PLAN|RPM|DRL|AO.COM|Y|19961|2018-07-10 00:15:30.000000|2019-07-26 19:10:27.242206
GBR|D|EHR|28|251|36|33|PROTECTION PLAN|30|WHIRLPOOL|WHIRLPOOL|Y|20281|2018-07-10 00:15:30.000000|2020-06-25 19:06:40.176191
GBR|D|DJP|23|23|36|33|PROTECTION PLAN|30|GLEN DIMPLEX GROUP|BELLING|Y|18103|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
ESP|D|548|8|21|13|7|CANDY EXTENSIÓN TÉCNICOS|ENGI|CANDY HOOVER GROUP|CANDY|Y|223420|2019-03-28 19:11:02.692298|2019-03-28 19:11:02.692298
GBR|D|W9P|61|320|27|30|INSURANCE PLAN|PWOQ|DRL|AO.COM|Y|227117|2019-09-27 19:05:15.476412|2021-08-13 19:04:03.489601
GBR|D|DL3|23|384|74|27|PROTECTION PLAN|EOGM|GLEN DIMPLEX GROUP|LEC|Y|18115|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|D|DNC|33|1|2|27|PROTECTION PLAN|23RD|ELECTROLUX GROUP|AEG|Y|20019|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|DHE|84|393|24|42|PROTECTION PLAN|QUOT|HOME RETAIL GROUP|ARGOS|Y|18133|2018-04-28 00:15:18.000000|2019-03-28 19:11:02.692298
GBR|A|FJG|28|251|1|27|MAINTENANCE PLAN|11|WHIRLPOOL|WHIRLPOOL|Y|19992|2018-07-10 00:15:30.000000|2020-06-25 19:06:40.176191
GBR|A|FRZ|33|55|22|27|MAINTENANCE PLAN|KITC|ELECTROLUX GROUP|ELECTROLUX|Y|20004|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|E83|26|102|13|45|PROTECTION PLAN|ENGI|HOOVER CANDY GROUP|HOOVERCARE|Y|20042|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|E31|33|55|36|33|PROTECTION PLAN|30|ELECTROLUX GROUP|ELECTROLUX|Y|20054|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|CSH|48|373|54|16|SKY PROTECT MOBILE|QUOT|SKY|SKY|Y|18187|2018-05-22 00:15:32.000000|2019-08-01 19:06:22.494148
GBR|D|DXN|53|52|48|7|PROTECTION PLAN|OUTB|TELEPHONES SALES|DIRECT SALES|Y|20033|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|E9X|28|103|9|27|PROTECTION PLAN|ALAR|INDESIT COMPANY|HOTPOINT|Y|20066|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|FJ7|54|247|24|28|MAINTENANCE PLAN|QUOT|VOKERA|VOKERA|Y|20078|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|FVX|33|254|19|23|MAINTENANCE PLAN|30|ELECTROLUX GROUP|ZANUSSI|Y|20091|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|ER3|8|30|25|27|MAINTENANCE PLAN|ELCR|BOSCH GROUP|BOSCH|Y|20102|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|EZF|26|102|27|30|MAINTENANCE PLAN|PWOQ|HOOVER CANDY GROUP|HOOVERCARE|Y|20114|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|DY2|53|163|11|10|PROTECTION PLAN|QUOT|TELEPHONES SALES|OLD APPLIANCES TELEPHONE SALES|Y|20377|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|EES|48|427|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY Q|Y|18247|2018-05-29 16:45:36.000000|2019-03-28 19:11:02.692298
GBR|D|DSX|48|373|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY|Y|18253|2018-05-29 16:45:36.000000|2019-03-28 19:11:02.692298
GBR|D|VM8|84|393|26|43|INSURANCE PLAN|DORM|HOME RETAIL GROUP|ARGOS|Y|20398|2018-07-16 19:00:29.000000|2020-05-04 19:05:57.849220
GBR|A|BHH|26|101|29|15|REPAIR & PROTECT|R&PG|HOOVER CANDY GROUP|HOOVER|Y|20682|2018-10-12 19:00:30.000000|2021-10-13 19:03:58.735763
GBR|A|BR5|28|268|54|28|REPAIR & PROTECT|DORM|WHIRLPOOL|INDESIT MULTI-BRAND|Y|20688|2018-10-12 19:00:30.000000|2022-02-10 19:04:43.460438
GBR|A|BTZ|28|268|22|28|REPAIR & PROTECT|KITC|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20694|2018-10-12 19:00:30.000000|2019-03-28 19:11:02.692298
GBR|A|HM3|86|403|76|28|MAINTENANCE PLAN|SSIW|VAILLANT GROUP|VAILLANT|Y|18293|2018-06-26 00:15:15.000000|2020-01-28 19:05:42.475398
GBR|D|W9M|61|320|24|41|INSURANCE PLAN|QUOT|DRL|AO.COM|Y|227126|2019-09-27 19:05:15.476412|2021-06-29 19:03:57.522616
GBR|D|DUK|8|30|29|15|PROTECTION PLAN|R&P|BOSCH GROUP|BOSCH|Y|20174|2018-07-10 00:15:30.000000|2021-01-20 19:03:55.584375
GBR|A|BL3|26|389|29|15|REPAIR & PROTECT|R&PG|HOOVER CANDY GROUP|BAUMATIC|Y|20718|2018-10-12 19:00:30.000000|2019-03-28 19:11:02.692298
GBR|A|AKW|20|69|29|65|REPAIR & PROTECT|DORM|FLYING TOOLBOX|FLYING TOOLBOX|Y|20730|2018-10-12 19:00:30.000000|2020-03-03 19:05:42.892027
GBR|A|FPC|33|254|28|31|MAINTENANCE PLAN|RENM|ELECTROLUX GROUP|ZANUSSI|Y|20204|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|F17|28|103|61|27|MAINTENANCE PLAN|11|INDESIT COMPANY|HOTPOINT|Y|20117|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|BR9|28|268|54|28|REPAIR & PROTECT|R&M|WHIRLPOOL|INDESIT MULTI-BRAND|Y|20760|2018-10-12 19:00:30.000000|2021-09-22 19:03:55.079554
GBR|A|BQE|28|268|29|15|MAINTENANCE PLAN|R&PG|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20766|2018-10-12 19:00:30.000000|2020-02-12 19:05:37.365886
GBR|A|BRM|28|268|54|28|REPAIR & PROTECT|DORM|WHIRLPOOL|INDESIT MULTI-BRAND|Y|20772|2018-10-12 19:00:30.000000|2022-02-10 19:04:43.460438
GBR|A|FM1|28|251|3|23|MAINTENANCE PLAN|30|WHIRLPOOL|WHIRLPOOL|Y|20147|2018-07-10 00:15:30.000000|2020-06-25 19:06:40.176191
GBR|A|FP9|33|254|66|30|MAINTENANCE PLAN|PWOQ|ELECTROLUX GROUP|ZANUSSI|Y|20153|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|FU5|28|268|22|27|PROTECTION PLAN|KITC|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20159|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|EMB|27|106|26|43|MAINTENANCE PLAN|POS|HUGHES|HUGHES|Y|20166|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|DX5|53|52|48|7|PROTECTION PLAN|OUTB|TELEPHONES SALES|DIRECT SALES|Y|20194|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|VR3|61|320|67|61|PROTECTION PLAN|RPM|DRL|AO.COM|Y|20808|2018-10-26 19:00:24.000000|2020-08-28 17:05:50.763982
GBR|A|HD7|6|19|69|27|MAINTENANCE PLAN|QUOT|BAXI GROUP|BAXI|Y|18359|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|D|DU1|8|30|24|28|PROTECTION PLAN|INBR|BOSCH GROUP|BOSCH|Y|20218|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|FC6|28|268|24|28|MAINTENANCE PLAN|QUOT|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20189|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|FR7|53|52|22|11|PROTECTION PLAN|KITC|TELEPHONES SALES|DIRECT SALES|Y|20306|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|GSX|48|373|54|16|SKY PROTECT|QUOT|SKY|SKY|Y|20855|2018-11-07 19:00:30.000000|2019-03-28 19:11:02.692298
GBR|A|FJ9|54|247|76|27|MAINTENANCE PLAN|SSOW|VOKERA|VOKERA|Y|20318|2018-07-10 00:15:30.000000|2019-12-09 19:05:55.771024
GBR|A|ANZ|53|52|29|65|MAINTENANCE PLAN|R&P|TELEPHONES SALES|DIRECT SALES|Y|20545|2018-09-05 19:00:23.000000|2019-03-28 19:11:02.692298
GBR|A|ALG|14|48|11|65|REPAIR & PROTECT|R&P|D&G GENERIC|D&G GENERIC|Y|20551|2018-09-05 19:00:23.000000|2019-03-28 19:11:02.692298
GBR|D|DTL|8|30|25|20|PROTECTION PLAN|OUTB|BOSCH GROUP|BOSCH|Y|20354|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|N6S|48|373|54|16|SKY PROTECT MOBILE|QUOT|SKY|SKY|Y|227188|2019-10-02 19:05:39.058030|2020-01-16 19:05:27.030485
ESP|U|MZ1|13|34|26|10|MSH ONLINE - RCC - WHITE GOODS|POS|MEDIA SATURN HOLDINGS|MEDIA SATURN HOLDINGS|Y|229663|2020-04-14 19:06:15.209309|2020-04-14 19:06:15.209309
GBR|A|HN8|86|405|24|28|MAINTENANCE PLAN|QUOT|VAILLANT GROUP|GLOW-WORM|Y|18425|2018-06-26 00:15:15.000000|2019-06-14 19:12:25.606622
GBR|A|HG7|110|433|29|15|MAINTENANCE PLAN|R&P|IDEAL BOILERS|IDEAL BOILERS|Y|18431|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|D|EJH|33|254|40|32|PROTECTION PLAN|30|ELECTROLUX GROUP|ZANUSSI|Y|20273|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|FRA|53|52|22|11|PROTECTION PLAN|KITC|TELEPHONES SALES|DIRECT SALES|Y|20285|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|HJV|54|247|15|27|MAINTENANCE PLAN|FOAM|VOKERA|VOKERA|Y|18455|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|EXC|33|57|54|28|MAINTENANCE PLAN|QUOT|ELECTROLUX GROUP|ELECTROLUX MULTI-BRAND|Y|20303|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|E14|33|55|25|20|PROTECTION PLAN|30|ELECTROLUX GROUP|ELECTROLUX|Y|20254|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|BP4|28|268|29|15|REPAIR & PROTECT|R&P|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20599|2018-09-13 19:00:25.000000|2019-03-28 19:11:02.692298
GBR|A|HV8|14|48|11|7|PROTECTION PLAN|QUOT|D&G GENERIC|D&G GENERIC|Y|20438|2018-07-30 19:00:23.000000|2019-03-28 19:11:02.692298
GBR|D|FGS|48|427|54|16|SKY PROTECT MOBILE|QUOT|SKY|SKY Q|Y|20444|2018-08-02 19:00:25.000000|2020-09-15 19:05:00.291737
GBR|A|HKK|110|433|67|27|MAINTENANCE PLAN|INBR|IDEAL BOILERS|IDEAL BOILERS|Y|18485|2018-06-26 00:15:15.000000|2020-11-27 19:05:00.547145
GBR|A|HKV|86|405|67|28|MAINTENANCE PLAN|QUOT|VAILLANT GROUP|GLOW-WORM|Y|18497|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|EVW|53|90|11|7|MAINTENANCE PLAN|QUOT|TELEPHONES SALES|HEATING TELEPHONE SALES|Y|20302|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|HJH|54|247|1|27|MAINTENANCE PLAN|11|VOKERA|VOKERA|Y|18515|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|FL7|28|251|28|27|MAINTENANCE PLAN|RENM|WHIRLPOOL|WHIRLPOOL|Y|20320|2018-07-10 00:15:30.000000|2020-06-25 19:06:40.176191
GBR|A|HA6|6|277|36|33|MAINTENANCE PLAN|30|BAXI GROUP|MAIN|Y|18533|2018-06-26 00:15:15.000000|2022-08-30 19:03:54.529265
GBR|A|FKC|28|251|48|27|MAINTENANCE PLAN|ELCR|WHIRLPOOL|WHIRLPOOL|Y|20345|2018-07-10 00:15:30.000000|2020-06-25 19:06:40.176191
GBR|A|VP5|28|268|25|27|PROTECTION PLAN|OUTB|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20516|2018-08-31 19:00:28.000000|2019-03-28 19:11:02.692298
GBR|A|HKU|86|405|67|28|MAINTENANCE PLAN|QUOT|VAILLANT GROUP|GLOW-WORM|Y|18557|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|HB6|6|19|3|33|MAINTENANCE PLAN|30|BAXI GROUP|BAXI|Y|18563|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|D|FZS|48|373|22|16|SKY PROTECT PLUS|KITC|SKY|SKY|Y|20641|2018-10-03 19:00:40.000000|2019-03-28 19:11:02.692298
GBR|D|DV1|110|433|24|28|PROTECTION PLAN|QUOT|IDEAL BOILERS|IDEAL BOILERS|Y|20362|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|N7S|48|373|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY|Y|227194|2019-10-02 19:05:39.058030|2019-10-18 19:05:24.691293
GBR|D|E76|26|34|19|23|PROTECTION PLAN|30|HOOVER CANDY GROUP|CANDY|Y|20368|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|AVN|33|57|29|15|MAINTENANCE PLAN|DORM|ELECTROLUX GROUP|ELECTROLUX MULTI-BRAND|Y|20552|2018-09-05 19:00:23.000000|2020-03-03 19:05:42.892027
GBR|G|ZZQ|14|434|12|63|TEST REPAIR & CARE SCHEME|R&PG|D&G GENERIC|TEST PLANS / ADMIN|Y|20389|2018-07-11 19:00:24.000000|2019-10-10 19:05:46.187145
GBR|A|HK1|54|247|76|28|MAINTENANCE PLAN|SSIW|VOKERA|VOKERA|Y|18599|2018-06-26 00:15:15.000000|2019-12-09 19:05:55.771024
GBR|D|CRE|28|110|25|23|PROTECTION PLAN|30|INDESIT COMPANY|INDESIT|Y|20576|2018-09-11 19:00:31.000000|2019-03-28 19:11:02.692298
GBR|A|BQH|28|268|29|65|MAINTENANCE PLAN|R&P|WHIRLPOOL|INDESIT MULTI-BRAND|Y|20683|2018-10-12 19:00:30.000000|2022-06-06 19:05:23.575654
GBR|A|HRJ|6|180|28|27|MAINTENANCE PLAN|DORM|BAXI GROUP|POTTERTON|Y|18623|2018-06-26 00:15:15.000000|2020-03-03 19:05:42.892027
GBR|E|HFZ|6|180|24|28|MAINTENANCE PLAN|QUOT|BAXI GROUP|POTTERTON|Y|18635|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|HL3|54|247|67|37|MAINTENANCE PLAN|INBR|VOKERA|VOKERA|Y|18641|2018-06-26 00:15:15.000000|2019-03-28 19:11:02.692298
GBR|A|BQM|28|268|29|15|MAINTENANCE PLAN|R&PG|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20713|2018-10-12 19:00:30.000000|2019-03-28 19:11:02.692298
GBR|D|CRU|33|55|61|27|PROTECTION PLAN|11|ELECTROLUX GROUP|ELECTROLUX|Y|20612|2018-09-25 19:00:31.000000|2019-03-28 19:11:02.692298
GBR|A|BQC|28|110|29|15|MAINTENANCE PLAN|R&P|WHIRLPOOL|INDESIT|Y|20737|2018-10-12 19:00:30.000000|2021-03-16 19:03:53.367379
GBR|D|ESM|48|373|22|16|SKY PROTECT PLUS|KITC|SKY|SKY|Y|18665|2018-06-28 00:15:21.000000|2019-03-28 19:11:02.692298
GBR|D|ESE|48|373|22|16|SKY PROTECT PLUS|KITC|SKY|SKY|Y|18671|2018-06-28 00:15:21.000000|2019-03-28 19:11:02.692298
GBR|D|VWW|23|284|11|27|PROTECTION PLAN|DORM|GLEN DIMPLEX GROUP|GLEN DIMPLEX GROUP|Y|21043|2019-01-03 19:00:28.000000|2020-03-03 19:05:42.892027
GBR|A|BUQ|28|110|22|15|REPAIR & PROTECT|KITC|WHIRLPOOL|INDESIT|Y|20773|2018-10-12 19:00:30.000000|2022-06-30 19:05:40.574239
GBR|D|FKS|48|427|22|16|SKY PROTECT MOBILE|KITC|SKY|SKY Q|Y|20447|2018-08-02 19:00:25.000000|2019-04-05 19:10:36.590211
GBR|D|FPS|48|427|54|16|SKY PROTECT MOBILE|QUOT|SKY|SKY Q|Y|20458|2018-08-03 19:00:23.000000|2019-03-28 19:11:02.692298
GBR|D|VQM|28|251|24|28|PROTECTION PLAN|QUOT|WHIRLPOOL|WHIRLPOOL|Y|20785|2018-10-18 19:00:26.000000|2020-06-25 19:06:40.176191
GBR|D|CT2|28|268|24|28|PROTECTION PLAN|QUOT|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20660|2018-10-05 19:00:29.000000|2019-03-28 19:11:02.692298
GBR|A|EK1|33|1|40|32|MAINTENANCE PLAN|30|ELECTROLUX GROUP|AEG|Y|18732|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|GSF|48|427|22|16|SKY PROTECT PLUS|KITC|SKY|SKY Q|Y|20827|2018-11-01 19:14:28.000000|2019-03-28 19:11:02.692298
GBR|D|VRL|23|284|36|7|PROTECTION PLAN|DORM|GLEN DIMPLEX GROUP|GLEN DIMPLEX GROUP|Y|20844|2018-11-06 19:00:15.000000|2020-03-03 19:05:42.892027
ITA|U|ESP|12|29|26|11|SUPERGARANZIA SME|POS|SME|SME|Y|227211|2019-10-04 19:05:23.689711|2022-06-07 19:04:27.638853
GBR|D|GSJ|48|373|54|16|SKY PROTECT MOBILE|QUOT|SKY|SKY|Y|20850|2018-11-07 19:00:30.000000|2019-08-22 19:06:14.222624
GBR|A|BJJ|26|101|29|15|MAINTENANCE PLAN|DORM|HOOVER CANDY GROUP|HOOVER|Y|20696|2018-10-12 19:00:30.000000|2020-03-03 19:05:42.892027
GBR|D|VY2|84|393|26|46|INSURANCE PLAN|POS|HOME RETAIL GROUP|ARGOS|Y|21084|2019-01-14 19:00:26.000000|2022-02-23 19:05:20.826686
GBR|D|HSV|48|427|54|28|SKY PROTECT|KITC|SKY|SKY Q|Y|21097|2019-01-15 19:00:27.000000|2019-08-22 19:06:14.222624
GBR|D|JDS|48|427|22|28|SKY PROTECT|KITC|SKY|SKY Q|Y|21109|2019-01-16 19:00:35.000000|2020-08-21 19:05:15.825311
GBR|A|ERH|8|148|54|23|MAINTENANCE PLAN|ITB|BOSCH GROUP|NEFF|Y|18815|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|BU7|28|268|22|28|REPAIR & PROTECT|KITC|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20714|2018-10-12 19:00:30.000000|2019-03-28 19:11:02.692298
GBR|A|BL4|26|389|29|15|MAINTENANCE PLAN|DORM|HOOVER CANDY GROUP|BAUMATIC|Y|20720|2018-10-12 19:00:30.000000|2020-03-03 19:05:42.892027
GBR|A|VP9|26|101|25|27|PROTECTION PLAN|OUTB|HOOVER CANDY GROUP|HOOVER|Y|20519|2018-08-31 19:00:28.000000|2019-03-28 19:11:02.692298
GBR|A|FMJ|34|186|29|15|MAINTENANCE PLAN|R&P|MANUFACTURER (OTHER)|RANGE COOKER CO|Y|18846|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|BR8|28|268|54|28|REPAIR & PROTECT|R&M|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20732|2018-10-12 19:00:30.000000|2019-08-14 19:06:49.029081
GBR|A|BUM|28|110|54|15|REPAIR & PROTECT|R&M|INDESIT COMPANY|INDESIT|Y|20744|2018-10-12 19:00:30.000000|2019-03-28 19:11:02.692298
GBR|D|CQJ|8|207|9|27|PROTECTION PLAN|ALAR|BOSCH GROUP|SIEMENS|Y|20591|2018-09-11 19:00:31.000000|2019-03-28 19:11:02.692298
GBR|A|CRN|32|128|29|15|REPAIR & PROTECT|R&P|LG ELECTRONICS|LG ELECTRONICS|Y|20596|2018-09-12 19:00:31.000000|2019-03-28 19:11:02.692298
GBR|A|VRZ|110|433|24|28|MAINTENANCE PLAN|QUOT|IDEAL BOILERS|IDEAL BOILERS|Y|20881|2018-11-12 19:00:21.000000|2019-08-01 19:06:22.494148
GBR|A|VTH|34|380|29|65|REPAIR & PROTECT|R&P|MANUFACTURER (OTHER)|DOMEX|Y|20887|2018-11-16 12:40:21.000000|2019-03-28 19:11:02.692298
GBR|D|VU8|53|151|11|6|PROTECTION PLAN|QUOT|TELEPHONES SALES|NEW APPLIANCE WEB SALES|Y|20893|2018-11-19 19:00:25.000000|2021-08-18 19:03:44.869412
GBR|D|VUE|61|320|51|61|PROTECTION PLAN|RPM|DRL|AO.COM|Y|20899|2018-11-19 19:00:25.000000|2022-07-26 19:04:10.788237
GBR|A|FAG|28|268|25|28|MAINTENANCE PLAN|OUTB|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|18930|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|EN1|6|19|24|28|MAINTENANCE PLAN|QUOT|BAXI GROUP|BAXI|Y|18935|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|A|EM2|61|320|29|42|MAINTENANCE PLAN|R&P|DRL|AO.COM|Y|18925|2018-07-10 00:15:30.000000|2021-02-06 19:04:13.175000
GBR|A|VQX|86|403|29|15|PROTECTION PLAN|R&P|VAILLANT GROUP|VAILLANT|Y|20804|2018-10-25 19:00:14.000000|2019-03-28 19:11:02.692298
ESP|D|BEB|11|30|36|2|BEKO EXTENSIóN DE GARANTÍA|30|BEKO|BEKO|Y|223428|2019-03-28 19:11:02.692298|2019-03-28 19:11:02.692298
GBR|A|W9Y|112|437|24|14|WINTER OFFER 7M 1/2 PRICE - B&S|QUOT|SCOTTISH POWER|SCOTTISH POWER|Y|227236|2019-10-09 15:53:11.915557|2019-10-09 15:53:11.915557
GBR|D|GHS|48|427|54|16|SKY PROTECT PLUS|QUOT|SKY|SKY Q|Y|20662|2018-10-10 19:00:25.000000|2019-08-22 19:06:14.222624
GBR|D|HFS|48|427|54|16|SKY PROTECT|QUOT|SKY|SKY Q|Y|20851|2018-11-07 19:00:30.000000|2019-08-22 19:06:14.222624
GBR|D|HES|48|427|22|16|SKY PROTECT|KITC|SKY|SKY Q|Y|20857|2018-11-07 19:00:30.000000|2019-03-28 19:11:02.692298
GBR|D|FKV|55|251|29|15|PROTECTION PLAN|ITB|WHIRLPOOL|WHIRLPOOL|N|20947|2018-11-29 13:30:58.000000|2019-03-27 21:49:50.415530
GBR|A|BU1|28|268|22|28|REPAIR & PROTECT|KITC|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20686|2018-10-12 19:00:30.000000|2019-03-28 19:11:02.692298
GBR|D|FS7|48|373|54|16|SKY PROTECT PLUS|QUOT|SKY|SKY|Y|20621|2018-09-27 19:00:25.000000|2019-04-05 19:10:36.590211
GBR|D|VVZ|112|437|24|14|LINED TO ENERGY BOILER INSURANCE|QUOT|SCOTTISH POWER|SCOTTISH POWER|Y|20965|2018-12-12 19:00:19.000000|2021-10-25 19:04:01.269989
GBR|A|BJ9|26|389|29|15|REPAIR & PROTECT|R&PG|HOOVER CANDY GROUP|BAUMATIC|Y|20710|2018-10-12 19:00:30.000000|2019-03-28 19:11:02.692298
GBR|A|FVF|6|19|29|15|MAINTENANCE PLAN|R&P|BAXI GROUP|BAXI|Y|19025|2018-07-10 00:15:30.000000|2019-03-28 19:11:02.692298
GBR|D|VQ4|28|268|25|28|PROTECTION PLAN|OUTB|INDESIT COMPANY|INDESIT MULTI-BRAND|Y|20651|2018-10-04 19:00:35.000000|2019-03-28 19:11:02.692298
GBR|A|EVT|53|52|29|65|MAINTENANCE PLAN|R&P|TELEPHONES SALES|DIRECT SALES|Y|19042|2018-07-10 00:15:30.000000|2019-06-19 19:11:44.156004
GBR|D|GKS|48|427|54|16|SKY PROTECT PLUS|QUOT|SKY|SKY Q|Y|20663|2018-10-10 19:00:25.000000|2019-08-22 19:06:14.222624
GBR|A|BQW|28|268|54|28|REPAIR & PROTECT|DORM|WHIRLPOOL|INDESIT MULTI-BRAND|Y|20740|2018-10-12 19:00:30.000000|2022-02-10 19:04:43.460438
GBR|D|VVR|61|320|25|41|PROTECTION PLAN|ELCR|DRL|AO.COM|Y|20948|2018-12-04 19:00:43.000000|2020-01-08 19:05:27.352224
